
港台,#genre#
原住民電視,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
中視,http://185.207.176.189:8080/channels/tw-100/playlist.m3u8
中視新聞,http://185.207.176.189:8080/channels/tw-101/playlist.m3u8
中視經典,http://185.207.176.189:8080/channels/tw-102/playlist.m3u8
中視菁采,http://185.207.176.189:8080/channels/tw-103/playlist.m3u8
華視,http://185.207.176.189:8080/channels/tw-501/playlist.m3u8
華視教育體育文化,http://185.207.176.189:8080/channels/tw-502/playlist.m3u8
華視新聞資訊,http://185.207.176.189:8080/channels/tw-503/playlist.m3u8  
國會頻道1,http://185.207.176.189:8080/channels/tw-504/playlist.m3u8
國會頻道2,http://185.207.176.189:8080/channels/tw-505/playlist.m3u8
民視,http://185.207.176.189:8080/channels/tw-300/playlist.m3u8id=ms
民視第一,http://185.207.176.189:8080/channels/tw-301/playlist.m3u8
民視新聞,http://185.207.176.189:8080/channels/tw-302/playlist.m3u8
民視台灣,http://185.207.176.189:8080/channels/tw-304/playlist.m3u8
公視,https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/PTS.m3u8
公視2,https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/PTS2.m3u8
寰宇新聞,https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/hyxw.m3u8
國會頻道1,https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/parliamentarytv1.m3u8
國會頻道2,https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/parliamentarytv2.m3u8
TVBS新聞,https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/tvbsnews.m3u8
華藏衛視,http://118.163.88.61:1935/hwazanlivetv/live.stream/playlist.m3u8
唯心衛視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
孝廉電視,http://cdn257.ccdntech.com/live-http/_definst_/vod257_Live/live/playlist.m3u8
原住民電視,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
NHK華語,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8

國家地理,http://60.251.59.179:8502/xoxo.m3u8
TLC旅游生活,http://60.251.59.179:8504/xoxo.m3u8
東森幼幼,http://60.251.59.179:8506/xoxo.m3u8
國家地理,http://60.251.59.179:8502/xoxo.m3u8
TVBS,http://60.251.59.179:8510/xoxo.m3u8
動物星球,http://60.251.59.179:8503/xoxo.m3u8
國家地理,http://60.251.59.179:8502/xoxo.m3u8
TLC旅游生活,http://60.251.59.179:8504/xoxo.m3u8
東森幼幼,http://60.251.59.179:8506/xoxo.m3u8
CNN,http://60.251.59.179:8511/xoxo.m3u8
TVBS,http://60.251.59.179:8512/xoxo.m3u8
TVBS新聞,http://60.251.59.179:8513/xoxo.m3u8
東森新聞,http://60.251.59.179:8514/xoxo.m3u8
中天新聞,http://60.251.59.179:8515/xoxo.m3u8
東森財經新聞,http://60.251.59.179:8517/xoxo.m3u8
東森戲劇,http://60.251.59.179:8519/xoxo.m3u8
東森綜合,http://60.251.59.179:8518/xoxo.m3u8
TVBS歡樂,http://60.251.59.179:8520/xoxo.m3u8
衛視中文,http://60.251.59.179:8521/xoxo.m3u8
衛視中文,http://60.251.59.179:8522/xoxo.m3u8
東風37,http://60.251.59.179:8527/xoxo.m3u8
衛視電影,http://60.251.59.179:8529/xoxo.m3u8
FOX電影,http://60.251.59.179:8530/xoxo.m3u8
FOX電影,http://60.251.59.179:8530/xoxo.m3u8
衛視電影,http://60.251.59.179:8532/xoxo.m3u8
東森新聞,http://60.251.59.179:8534/xoxo.m3u8
衛視電影,http://60.251.59.179:8545/xoxo.m3u8
緯來電影,http://60.251.59.179:8543/xoxo.m3u8
FOX電影,http://60.251.59.179:8547/xoxo.m3u8
TVBS新聞,http://60.251.59.179:8513/xoxo.m3u8
國家地理,http://60.251.59.179:8502/http/192.168.77.7:8088/hls/104/startwest89.m3u8
TLC旅游生活,http://60.251.59.179:8504/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東森幼幼,http://60.251.59.179:8506/http/192.168.77.7:8088/hls/104/startwest89.m3u8
國家地理,http://60.251.59.179:8502/http/192.168.77.7:8088/hls/104/startwest89.m3u8
TVBS,http://60.251.59.179:8510/http/192.168.77.7:8088/hls/104/startwest89.m3u8
動物星球,http://60.251.59.179:8503/http/192.168.77.7:8088/hls/104/startwest89.m3u8
國家地理,http://60.251.59.179:8502/http/192.168.77.7:8088/hls/104/startwest89.m3u8
TLC旅游生活,http://60.251.59.179:8504/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東森幼幼,http://60.251.59.179:8506/http/192.168.77.7:8088/hls/104/startwest89.m3u8
CNN,http://60.251.59.179:8511/http/192.168.77.7:8088/hls/104/startwest89.m3u8
TVBS,http://60.251.59.179:8512/http/192.168.77.7:8088/hls/104/startwest89.m3u8
TVBS新聞,http://60.251.59.179:8513/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東森新聞,http://60.251.59.179:8514/http/192.168.77.7:8088/hls/104/startwest89.m3u8
中天新聞,http://60.251.59.179:8515/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東森財經新聞,http://60.251.59.179:8517/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東森戲劇,http://60.251.59.179:8519/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東森綜合,http://60.251.59.179:8518/http/192.168.77.7:8088/hls/104/startwest89.m3u8
TVBS歡樂,http://60.251.59.179:8520/http/192.168.77.7:8088/hls/104/startwest89.m3u8
衛視中文,http://60.251.59.179:8521/http/192.168.77.7:8088/hls/104/startwest89.m3u8
衛視中文,http://60.251.59.179:8522/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東風37,http://60.251.59.179:8527/http/192.168.77.7:8088/hls/104/startwest89.m3u8
衛視電影,http://60.251.59.179:8529/http/192.168.77.7:8088/hls/104/startwest89.m3u8
FOX電影,http://60.251.59.179:8530/http/192.168.77.7:8088/hls/104/startwest89.m3u8
衛視電影,http://60.251.59.179:8532/http/192.168.77.7:8088/hls/104/startwest89.m3u8
東森新聞,http://60.251.59.179:8534/http/192.168.77.7:8088/hls/104/startwest89.m3u8
衛視電影,http://60.251.59.179:8545/http/192.168.77.7:8088/hls/104/startwest89.m3u8
緯來電影,http://60.251.59.179:8543/http/192.168.77.7:8088/hls/104/startwest89.m3u8
FOX電影,http://60.251.59.179:8547/http/192.168.77.7:8088/hls/104/startwest89.m3u8
TVBS新聞,http://60.251.59.179:8513/http/192.168.77.7:8088/hls/104/startwest89.m3u8

HBO,http://125.227.210.37:16027/VideoInput/play.ts
東森洋片,http://125.227.210.37:18685/VideoInput/play.ts
CN卡通,http://125.227.210.37:16671/VideoInput/play.ts
年代新聞,http://125.227.210.37:11055/VideoInput/play.ts
非凡新聞,http://125.227.210.37:15078/VideoInput/play.ts
緯來體育,http://125.227.210.37:18358/VideoInput/play.ts
FX,http://125.227.210.37:13498/VideoInput/play.ts
東森戲劇,http://125.227.210.37:17524/VideoInput/play.ts
三立新聞,http://125.227.210.37:15589/VideoInput/play.ts
國家地理,http://125.227.210.37:16408/VideoInput/play.ts
中天娛樂,http://125.227.210.37:15796/VideoInput/play.ts
東森戲劇,http://125.227.210.37:17524/VideoInput/play.ts
台視綜合,rtmp://202.39.64.233/channel/60b4e50239e1b02e8b910c4a?sign=mcnHvuVPiT02cz%2F3BKScZixxpsjm297vC8HpmMQ2fS0%3D
台視財經,rtmp://202.39.64.233/channel/60b4e50239e1b02e8b910c48?sign=mcnHvuVPiT02cz%2F3BKScZixxpsjm297vC8HpmMQ2fS0%3D
龍祥時代電影,rtmp://202.39.64.233/channel/60c2474a961593122ebaf7b5?sign=mcnHvuVPiT02cz%2F3BKScZixxpsjm297vC8HpmMQ2fS0%3D
私人影院,rtmp://118.163.221.79/channel/60b4e50239e1b02e8b910d7a?sign=mcnHvuVPiT02cz%2F3BKScZixxpsjm297vC8HpmMQ2fS0%3D
Thrill,rtmp://118.163.221.79/channel/60c30d59961593122ebaf8e6?sign=mcnHvuVPiT02cz%2F3BKScZixxpsjm297vC8HpmMQ2fS0%3D
光影歐洲,rtmp://118.163.221.79/channel/60c2f712961593122ebaf8de?sign=mcnHvuVPiT02cz%2F3BKScZixxpsjm297vC8HpmMQ2fS0%3D
TVB翡翠,http://43.129.29.150:84/pls/tv/TVBfct/043eaead2b0c1e321aa952b4fd606f65.flv
中天新聞,http://43.129.29.150:84/pls/tv/ztxwt/043eaead2b0c1e321aa952b4fd606f65.flv
三立新聞,http://43.129.29.150:84/pls/tv/slxwt/043eaead2b0c1e321aa952b4fd606f65.flv
TVBS新聞,http://43.129.29.150:84/pls/tv/tvbsxwt/043eaead2b0c1e321aa952b4fd606f65.flv
東森新聞,http://43.129.29.150:84/pls/tv/dsxwt/043eaead2b0c1e321aa952b4fd606f65.flv
民視新聞,http://43.129.29.150:84/pls/tv/msxwt/043eaead2b0c1e321aa952b4fd606f65.flv
台視新聞,http://43.129.29.150:84/pls/tv/tsxwt/043eaead2b0c1e321aa952b4fd606f65.flv
中視新聞,http://43.129.29.150:84/pls/tv/zsxwt/043eaead2b0c1e321aa952b4fd606f65.flv
華視新聞資訊,http://43.129.29.150:84/pls/tv/hsxwt/043eaead2b0c1e321aa952b4fd606f65.flv
寰宇新聞,http://43.129.29.150:84/pls/tv/hyxwt/043eaead2b0c1e321aa952b4fd606f65.flv
民視第一,http://43.129.29.150:84/pls/tv/msdyt/%2FY2ZKNR%2B%2FSvXUmO6MZRxsbQAKWtruc3ZZ%2BZW9CpOX9QPx88diFUVEXllFVgUdoJc.flv
民視台灣,http://43.129.29.150:84/pls/tv/mstwt/%2FY2ZKNR%2B%2FSvXUmO6MZRxsbQAKWtruc3ZZ%2BZW9CpOX9QPx88diFUVEXllFVgUdoJc.flv




🇹🇼台湾频道,#genre#
中視新聞 ,http://seb.sason.top/sc/zsxw_fhd.m3u8
台視新聞 ,http://seb.sason.top/sc/tsxw_fhd.m3u8
中天新聞 ,http://seb.sason.top/sc/ztxw_fhd.m3u8
東森新聞 ,http://seb.sason.top/sc/dsxw_fhd.m3u8
東森財經新聞 ,http://seb.sason.top/sc/dscjxw_fhd.m3u8
三立iNews,http://seb.sason.top/sc/slinews_fhd.m3u8
三立Live新聞,http://seb.sason.top/sc/sllive_fhd.m3u8
三立台灣,https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&rebase=on
三立都會,https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&rebase=on
國家地理頻道,http://125.227.210.37:16408/VideoInput/play.ts
中天娛樂,http://125.227.210.37:15796/VideoInput/play.ts
東森洋片,http://125.227.210.37:18685/VideoInput/play.ts
東森戲劇,http://125.227.210.37:17524/VideoInput/play.ts
壹電視新聞,http://stream.nexttv.com.tw/n001/hd/live.m3u8
年代新聞,http://107.167.5.66:80/mylive/102/2050/index.m3u8
年代新聞,http://125.227.210.37:11055/VideoInput/play.ts
三立新闻,http://125.227.210.37:15589/VideoInput/play.ts
非凡新聞,http://107.167.5.66:80/mylive/102/2058/index.m3u8
非凡新聞,http://125.227.210.37:15078/VideoInput/play.ts
HBO,http://125.227.210.37:16027/VideoInput/play.ts
東森洋片,http://125.227.210.37:18685/VideoInput/play.ts
FOX頻道,http://125.227.210.37:13498/VideoInput/play.ts
緯來體育,http://125.227.210.37:18358/VideoInput/play.ts
民视,rtmp://59.124.75.153/sat/tv051
台视,rtmp://59.124.75.153/sat/tv071
中视,rtmp://59.124.75.153/sat/tv091
华视,rtmp://59.124.75.153/sat/tv111
TVBS欢乐,rtmp://59.124.75.153:1935/sat/tv421
TVBS欢乐,rtmp://59.124.75.153/sat/tv421
TVBS欢乐,rtmp://161.202.204.248/sat/tv422#rtmp://161.202.204.248/sat/tv421
TVBS欢乐,rtmp://161.202.204.248:1935/sat/tv421
TVBS新聞,rtmp://59.124.75.153/sat/tv551
TVBS新聞,rtmp://59.124.75.153:1935/sat/tv551
TVBS新聞,rtmp://161.202.204.248:1935/sat/tv551
TVBS新聞,rtmp://161.202.204.248/sat/tv551
东森财经新闻,rtmp://59.124.75.153:1935/sat/tv571
东森财经新闻,rtmp://161.202.204.248:1935/sat/tv571
东森超视,rtmp://59.124.75.153/sat/tv771
东森超视,rtmp://59.124.75.153:1935/sat/tv771
FOX,http://198.16.106.62:8278/streams/d/foxhd_zero/playlist.m3u8
FOX犯罪電影,http://198.16.106.62:8278/streams/d/foxcrime_zero/playlist.m3u8
FOX動作電影,http://198.16.106.62:8278/streams/d/foxaction_zero/playlist.m3u8
FOX家庭電影,http://198.16.106.62:8278/streams/d/foxfamily_zero/playlist.m3u8
HBO原創電影,http://198.16.106.62:8278/streams/d/hbosignature_zero/playlist.m3u8
亚洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
美食星球,http://198.16.106.62:8278/streams/d/foodplanet_zero/playlist.m3u8
MTV Live,http://198.16.106.62:8278/streams/d/mtvlive_zero/playlist.m3u8
ELTA綜合台,http://198.16.106.62:8278/streams/d/eltazonghe_zero/playlist.m3u8
ELTA影劇台,http://198.16.106.62:8278/streams/d/eltadrama_zero/playlist.m3u8
博斯魅力,rtmp://161.202.204.248:1935/sat/md021
博斯網球,rtmp://161.202.204.248:1935/sat/md031
博斯運動 II,rtmp://161.202.204.248:1935/sat/md051
ELEVEN 1,rtmp://59.124.75.153:1935/sat/tv731
人間衛視,rtmp://161.202.204.248/sat/md042
纬来体育,rtmp://59.124.75.153:1935/sat/tv721
纬来体育,rtmp://59.124.75.153/sat/tv721
纬来育乐,rtmp://59.124.75.153:1935/sat/tv701
纬来育乐,rtmp://59.124.75.153/sat/tv701
纬来日本,rtmp://59.124.75.153/sat/tv522
纬来日本,rtmp://59.124.75.153:1935/sat/tv521


🇹🇼台湾,#genre#
三立新闻台,http://198.16.106.62:8278/streams/d/sanlinews_zero/playlist.m3u8
三立台灣台,http://198.16.106.62:8278/streams/d/sanlitaiwan/playlist.m3u8
纬来综合台,http://198.16.106.62:8278/streams/d/videolandzonghe_zero/playlist.m3u8
纬来综合台,http://198.16.106.62:8278/streams/d/videolandzonghe_zero/playlist.m3u8
纬来精采,http://198.16.106.62:8278/streams/d/videolandspecial_zero/playlist.m3u8
纬来戏剧台,http://198.16.106.62:8278/streams/d/videolandxiju_zero/playlist.m3u8
纬来电影台,http://198.16.106.62:8278/streams/d/videolandmovie_zero/playlist.m3u8
纬来体育台,http://198.16.106.62:8278/streams/d/videolandsport_zero/playlist.m3u8
纬来日本台,http://198.16.106.62:8278/streams/d/videolandjapan_zero/playlist.m3u8
三立新闻台,http://198.16.106.62:8278/streams/d/sanlinews_zero/playlist.m3u8
三立台灣台,http://198.16.106.62:8278/streams/d/sanlitaiwan/playlist.m3u8
TVBS,http://198.16.106.62:8278/streams/d/tvbs/playlist.m3u8
TVBS新闻台,http://198.16.106.62:8278/streams/d/tvbs_n/playlist.m3u8
TVBS欢乐台,http://198.16.106.62:8278/tvbsgbk_twn/playlist.m3u8
中天綜合 HD,http://198.16.106.62:8278/streams/d/ctizhonghe/playlist.m3u8
民视台湾台,http://198.16.106.62:8278/streams/d/ftvtaiwan_twn/playlist.m3u8
民视,http://198.16.106.62:8278/streams/d/ftvhd_taiwan/playlist.m3u8
卫视电影台,http://93.190.139.35:8278/streams/d/Weishimovie/playlist.m3u8
卫视卡式台,http://93.190.139.35:8278/streams/d/Weishilegend/playlist.m3u8
中视,http://185.207.176.189:8080/channels/tw-100/playlist.m3u8
中视新闻台,http://185.207.176.189:8080/channels/tw-101/playlist.m3u8
中视经典,http://185.207.176.189:8080/channels/tw-102/playlist.m3u8
中视菁采台,http://185.207.176.189:8080/channels/tw-103/playlist.m3u8
华视,http://185.207.176.189:8080/channels/tw-501/playlist.m3u8
華視教育體育文化 HD,http://185.207.176.189:8080/channels/tw-502/playlist.m3u8
華視新聞資訊 HD,http://185.207.176.189:8080/channels/tw-503/playlist.m3u8
國會頻道1,http://185.207.176.189:8080/channels/tw-504/playlist.m3u8
國會頻道2,http://185.207.176.189:8080/channels/tw-505/playlist.m3u8
民视,http://185.207.176.189:8080/channels/tw-300/playlist.m3u8
民视第一台,http://185.207.176.189:8080/channels/tw-301/playlist.m3u8
民视新闻台,http://185.207.176.189:8080/channels/tw-302/playlist.m3u8
民视台湾台,http://185.207.176.189:8080/channels/tw-304/playlist.m3u8


🇹🇼台湾频道,#genre#

有线 SPORTS 1,rtmp://161.202.204.248/sat/hk011
有线18台,rtmp://161.202.204.248/sat/hk042
民视,rtmp://161.202.204.248/sat/tv051
台视,rtmp://161.202.204.248/sat/tv071
中视,rtmp://161.202.204.248/sat/tv091
華视,rtmp://161.202.204.248/sat/tv111
TVBS·欢乐台,rtmp://161.202.204.248/sat/tv421
纬来日本,rtmp://161.202.204.248/sat/tv521
TVBS·新闻台,rtmp://161.202.204.248/sat/tv551
东森财经新闻,rtmp://161.202.204.248/sat/tv571
纬来育乐,rtmp://161.202.204.248/sat/tv701
纬来体育,rtmp://161.202.204.248/sat/tv721
ELEVEN1体育,rtmp://161.202.204.248/sat/tv731
ELEVEN2体育,rtmp://161.202.204.248/sat/tv741
MoMo综合台,rtmp://161.202.204.248/sat/tv761
东森超视,rtmp://161.202.204.248/sat/tv771
爱尔达体育Ⅰ,rtmp://161.202.204.248/sat/md011
博斯网球,rtmp://161.202.204.248/sat/md021
博斯魅力,rtmp://161.202.204.248/sat/md031
爱尔达奥运Ⅰ,rtmp://161.202.204.248/sat/md041
爱尔达体育Ⅰ,rtmp://161.202.204.248/sat/md051
日本MLB,rtmp://161.202.204.248:1935/sat/jp071
CBS2 720,rtmp://161.202.204.248:1935/sat/us011
CBS2 480,rtmp://161.202.204.248:1935/sat/us012
FS1 480,rtmp://161.202.204.248:1935/sat/us031
FS1 352,rtmp://161.202.204.248:1935/sat/us032
有线18台,rtmp://59.124.75.153/sat/hk042
民视,rtmp://59.124.75.153/sat/tv051
台视,rtmp://59.124.75.153/sat/tv071
中视,rtmp://59.124.75.153/sat/tv091
华视,rtmp://59.124.75.153/sat/tv111
TVBS·欢乐台,rtmp://59.124.75.153/sat/tv421
TVBS欢乐,rtmp://59.124.75.153:1935/sat/tv421
TVBS·新闻台,rtmp://59.124.75.153/sat/tv551
TVBS新闻,rtmp://59.124.75.153:1935/sat/tv551
东森财经新闻,rtmp://59.124.75.153:1935/sat/tv571
纬来日本,rtmp://59.124.75.153/sat/tv521
纬来育乐,rtmp://59.124.75.153/sat/tv701
纬来体育,rtmp://59.124.75.153/sat/tv721
ELEVEN1体育,rtmp://59.124.75.153:1935/sat/tv731
ELEVEN2体育,rtmp://59.124.75.153:1935/sat/tv741
MoMo综合台,rtmp://59.124.75.153/sat/tv761
Mono综合,rtmp://59.124.75.153:1935/sat/tv761
东森超视,rtmp://59.124.75.153/sat/tv771
东森超视,rtmp://59.124.75.153:1935/sat/tv771
爱尔达体育二,rtmp://59.124.75.153/sat/md011
爱尔达体育一,rtmp://59.124.75.153/sat/md021
ELEVEN+体育,rtmp://59.124.75.153:1935/sat/md031
博斯运动1,,rtmp://59.124.75.153:1935/sat/md041
ELEVEN2体育,rtmp://59.124.75.153/sat/md051


🇭🇰香港频道,#genre#

凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8$JS1080P
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8$JS1080P
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P
翡翠台(大陆线路）,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
翡翠台  1080P,https://cdn.hkdtmb.com/hls/81/index.m3u8
无线新闻 1080P,https://cdn.hkdtmb.com/hls/83/index.m3u8
明珠台HD,https://cdn.hkdtmb.com/hls/84/index.m3u8
J2 1080P,https://cdn.hkdtmb.com/hls/82/index.m3u8
无线财经资讯台 1080P,https://cdn.hkdtmb.com/hls/85/index.m3u8
ViuTV 1080P,https://cdn.hkdtmb.com/hls/99/index.m3u8
ViuTV 6HD,https://cdn.hkdtmb.com/hls/96/index.m3u8
香港国际财经,https://cdn.hkdtmb.com/hls/76/index.m3u8
开电视,https://cdn.hkdtmb.com/hls/77/index.m3u8
RTHK31,https://cdn.hkdtmb.com/hls/31/index.m3u8
RTHK32,https://cdn.hkdtmb.com/hls/32/index.m3u8
RTHK33,https://cdn.hkdtmb.com/hls/33/index.m3u8

港台测试,#genre#
TVB翡翠台,http://185.207.176.189:8080/channels/tv-81/playlist.m3u8
TVB J2,http://185.207.176.189:8080/channels/tv-82/playlist.m3u8
TVB 新闻,http://185.207.176.189:8080/channels/tv-83/playlist.m3u8
明珠台,http://185.207.176.189:8080/channels/tv-84/playlist.m3u8
财经资讯台,http://185.207.176.189:8080/channels/tv-85/playlist.m3u8
港台31,http://185.207.176.189:8080/channels/tv-31/playlist.m3u8
港台32,http://185.207.176.189:8080/channels/tv-32/playlist.m3u8
港台33,http://185.207.176.189:8080/channels/tv-33/playlist.m3u8
ViuTV,http://185.207.176.189:8080/channels/tv-99/playlist.m3u8
ViuTVsix,http://185.207.176.189:8080/channels/tv-96/playlist.m3u8

亚洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
美食星球,http://198.16.106.62:8278/streams/d/foodplanet_zero/playlist.m3u8
BBC Earth Lifestyle,http://198.16.106.62:8278/streams/d/bbclifestyle_zero/playlist.m3u8
Nickelodeon,http://198.16.106.62:8278/streams/d/Nickelodeon/playlist.m3u8
Nick Jr,http://198.16.106.62:8278/streams/d/Nickjr/playlist.m3u8
Baby TV Eng,http://198.16.106.62:8278/streams/d/Babytv/playlist.m3u8
Kids TV,http://198.16.106.62:8278/streams/d/KidsTV/playlist.m3u8
CBeebies,http://198.16.106.62:8278/streams/d/Cbeebies/playlist.m3u8
Disney Channel,http://198.16.106.62:8278/streams/d/Disneyxd/playlist.m3u8
Disney Junior,http://198.16.106.62:8278/streams/d/Disneyjr/playlist.m3u8
翡翠台,http://198.16.106.62:8278/streams/d/Wlt/playlist.m3u8
astor AOD,http://198.16.106.62:8278/streams/d/AodHD/playlist.m3u8
HBO原創電影,http://198.16.106.62:8278/streams/d/hbosignature_zero/playlist.m3u8
Food亞洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
美食星球,http://198.16.106.62:8278/streams/d/foodplanet_zero/playlist.m3u8
RTHK31,http://livetv.dnsfor.me:80/channel.1.m3u8
RTHK32,http://livetv.dnsfor.me:80/channel.2.m3u8
Now直播331台,http://livetv.dnsfor.me:80/channel.3.m3u8
Now新聞332台,http://livetv.dnsfor.me:80/channel.4.m3u8
有線新聞台 HD,http://livetv.dnsfor.me:80/channel.5.m3u8
有線財經資訊台 HD,http://livetv.dnsfor.me:80/channel.6.m3u8
有線綜合娛樂台 HD,http://livetv.dnsfor.me:80/channel.7.m3u8
開電視,http://livetv.dnsfor.me:80/channel.9.m3u8
無綫新聞台,http://livetv.dnsfor.me:80/channel.10.m3u8
無綫財經資訊台,http://livetv.dnsfor.me:80/channel.11.m3u8
Now Sports Prime 630,http://livetv.dnsfor.me:80/channel.12.m3u8
ATV,http://livetv.dnsfor.me:80/channel.14.m3u8
HKS香港卫视,http://livetv.dnsfor.me:80/channel.15.m3u8
凤凰香港台,http://livetv.dnsfor.me:80/channel.16.m3u8
CCTV5HD,http://livetv.dnsfor.me:80/channel.17.m3u8
翡翠台,http://livetv.dnsfor.me:80/channel.18.m3u8
J2,http://livetv.dnsfor.me:80/channel.19.m3u8
VIU TV,http://livetv.dnsfor.me:80/channel.20.m3u8
鳳凰資訊台,http://livetv.dnsfor.me:80/channel.21.m3u8
星空卫视,http://livetv.dnsfor.me:80/channel.22.m3u8
UNIVERSE TV,http://livetv.dnsfor.me:80/channel.23.m3u8
亚旅卫视,http://livetv.dnsfor.me:80/channel.24.m3u8

RTHK31,http://teslagram.com/live/channel_31.m3u8#https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-b.m3u8
RTHK32,http://teslagram.com/live/channel_32.m3u8#https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
有線直播新聞台,http://teslagram.com/live/channel_110.m3u8
香港電台視像新聞直播,https://rthkcnews-lh.akamaihd.net/i/rthknews_1@312607/index_190000011_av-b.m3u8
香港C+,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8
开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
LUXE TV,http://58.26.3.53/PLTV/88888888/224/3221226265/06.m3u8
RTHK31 ★,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
RTHK32 ★,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8

台湾1(YY),#genre#
中视,rtmp://161.202.204.248/sat/tv091
